                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.77891,                 2.6888,                 1.0258,                0.90933,                0.74444,                0.87814,                0.70846,                0.74653,                 2.4183,                  1.017,             0.00046346,             0.00046346,             0.00046346
                      2,                0.89882,                 1.5043,                 1.0524,                0.80101,                    0.6,                0.67324,                0.51073,                 1.0192,                 2.5909,                 1.3955,             0.00093886,             0.00093886,             0.00093886
                      3,                 0.9911,                  1.415,                 1.1174,                0.09271,                0.38333,                0.05991,                0.04314,                 1.1152,                 10.691,                 1.3072,              0.0014133,              0.0014133,              0.0014133
                      4,                 0.9678,                 1.7217,                 1.0604,                 0.2534,                0.61213,                0.22392,                0.16907,                 1.1157,                 28.614,                 1.4966,              0.0014248,              0.0014248,              0.0014248
                      5,                0.97223,                 1.5791,                 1.1118,                0.22055,                0.44444,                0.14425,                0.09646,                 1.2312,                 24.182,                 1.4619,              0.0014248,              0.0014248,              0.0014248
                      6,                0.97583,                 1.4768,                 1.0776,                0.49103,                0.73333,                0.53252,                0.41731,                0.87526,                 4.1945,                 1.1697,              0.0014233,              0.0014233,              0.0014233
                      7,                0.97692,                 1.0154,                 1.0636,                0.24749,                0.24444,                0.10135,                0.07389,                 2.5063,                 43.599,                  3.559,              0.0014219,              0.0014219,              0.0014219
                      8,                 0.9178,                0.98439,                 1.0514,                0.94063,                0.68606,                0.75176,                0.63674,                0.75362,                 1.3417,                 1.0703,              0.0014205,              0.0014205,              0.0014205
                      9,                0.87837,                0.83857,                 1.0414,                0.34486,                0.42222,                0.26044,                0.21391,                0.98086,                 3.9246,                 1.5519,              0.0014191,              0.0014191,              0.0014191
                     10,                 0.8783,                0.78211,                 1.0561,                0.81498,                0.50419,                0.62246,                0.50563,                 1.1695,                  1.578,                 1.5323,              0.0014177,              0.0014177,              0.0014177
                     11,                0.94091,                  0.812,                 1.0651,                0.75373,                0.70061,                0.85271,                0.64652,                0.82326,                 3.6429,                 1.1189,              0.0014163,              0.0014163,              0.0014163
                     12,                0.84583,                0.70069,                 1.0506,                0.90445,                0.80938,                  0.843,                0.71202,                0.78514,                  1.224,                  1.126,              0.0014149,              0.0014149,              0.0014149
                     13,                0.88463,                0.83954,                  1.054,                0.92837,                0.95668,                0.97297,                 0.8217,                0.68079,                0.70873,                 1.0188,              0.0014134,              0.0014134,              0.0014134
                     14,                0.84339,                0.73636,                 1.0475,                0.60188,                0.83333,                 0.7378,                0.66076,                0.60327,                 1.6397,                0.99379,               0.001412,               0.001412,               0.001412
                     15,                0.84807,                 0.7334,                  1.032,                0.98471,                0.90847,                0.98894,                0.84311,                0.65503,                0.56158,                 1.0168,              0.0014106,              0.0014106,              0.0014106
                     16,                0.83307,                0.67712,                 1.0098,                0.96615,                0.87496,                0.94501,                0.78656,                0.65449,                0.70857,                 1.0496,              0.0014092,              0.0014092,              0.0014092
                     17,                0.86835,                0.70357,                 1.0091,                0.98092,                0.97279,                  0.995,                 0.8394,                0.69451,                0.55945,                 1.0302,              0.0014078,              0.0014078,              0.0014078
                     18,                 0.8222,                0.62865,                 1.0163,                0.97809,                0.96667,                0.99197,                 0.8382,                0.64199,                0.52906,                 1.0063,              0.0014064,              0.0014064,              0.0014064
                     19,                0.77414,                0.62484,                 1.0101,                0.97176,                0.94189,                0.99197,                0.89106,                0.58554,                0.44326,                0.96239,              0.0014049,              0.0014049,              0.0014049
                     20,                0.74056,                0.53939,                0.97931,                0.98235,                0.96667,                0.98389,                0.88754,                0.53506,                 0.4944,                0.93609,              0.0014035,              0.0014035,              0.0014035
                     21,                0.81282,                0.57537,                 1.0191,                0.96414,                0.97997,                  0.995,                0.87649,                0.58114,                0.48351,                0.95743,              0.0014021,              0.0014021,              0.0014021
                     22,                0.77934,                0.60999,                0.99315,                 0.9574,                0.96667,                0.99197,                0.85822,                0.61082,                0.54945,                0.97474,              0.0014007,              0.0014007,              0.0014007
                     23,                0.85908,                0.65983,                 1.0139,                0.94555,                0.96667,                0.98731,                0.81578,                0.69087,                0.51694,                 1.0189,              0.0013993,              0.0013993,              0.0013993
                     24,                0.87595,                 0.5838,                 1.0322,                0.96284,                0.96667,                0.96861,                0.86061,                 0.5579,                 0.4223,                0.94548,              0.0013979,              0.0013979,              0.0013979
                     25,                0.78801,                0.55627,                 1.0177,                 0.9706,                0.97222,                0.99295,                0.87668,                0.60954,                0.42652,                0.95156,              0.0013965,              0.0013965,              0.0013965
                     26,                0.79186,                0.54683,                 1.0076,                0.98625,                      1,                  0.995,                0.87959,                0.60894,                0.45912,                0.94893,               0.001395,               0.001395,               0.001395
                     27,                0.88231,                 0.6317,                 1.0916,                0.94895,                0.99968,                0.99295,                0.86578,                0.60247,                0.46276,                0.97398,              0.0013936,              0.0013936,              0.0013936
                     28,                0.71598,                0.56056,                0.94975,                0.90088,                      1,                0.98594,                0.86746,                0.55931,                0.55827,                0.94565,              0.0013922,              0.0013922,              0.0013922
                     29,                0.79758,                0.58731,                0.99855,                0.96155,                 0.9944,                0.99295,                 0.8513,                0.59659,                0.44507,                0.96682,              0.0013908,              0.0013908,              0.0013908
                     30,                0.77516,                0.56944,                 1.0092,                0.95845,                0.96475,                0.98739,                0.88253,                0.56311,                0.44768,                0.93685,              0.0013894,              0.0013894,              0.0013894
                     31,                0.78844,                0.55906,                 1.0065,                0.97297,                0.96667,                0.98944,                 0.8756,                0.55109,                0.57627,                0.93667,               0.001388,               0.001388,               0.001388
                     32,                0.76613,                0.51782,                  0.989,                0.96696,                0.99443,                  0.995,                0.87182,                0.56291,                0.69639,                0.94721,              0.0013866,              0.0013866,              0.0013866
                     33,                0.73676,                0.49223,                 0.9655,                0.95223,                0.99549,                  0.995,                0.86006,                 0.5917,                0.50295,                0.94762,              0.0013851,              0.0013851,              0.0013851
                     34,                0.74943,                0.48743,                0.96836,                0.95917,                      1,                  0.995,                0.89326,                0.54024,                0.41144,                0.93676,              0.0013837,              0.0013837,              0.0013837
                     35,                0.71009,                0.47948,                0.98724,                0.98273,                      1,                  0.995,                0.88095,                0.54471,                0.40211,                0.93227,              0.0013823,              0.0013823,              0.0013823
                     36,                0.74549,                0.46739,                0.98697,                0.96974,                      1,                  0.995,                0.89615,                0.54344,                0.36242,                0.94268,              0.0013809,              0.0013809,              0.0013809
                     37,                0.74771,                0.51094,                0.98768,                0.98337,                      1,                  0.995,                0.88237,                0.57341,                0.52459,                0.96394,              0.0013795,              0.0013795,              0.0013795
                     38,                0.71241,                0.49897,                0.96693,                0.96364,                      1,                0.99295,                0.85731,                0.62082,                0.54897,                0.96669,              0.0013781,              0.0013781,              0.0013781
                     39,                0.73527,                0.54039,                0.99535,                0.98422,                      1,                  0.995,                0.89128,                0.57383,                0.35103,                0.93645,              0.0013767,              0.0013767,              0.0013767
                     40,                0.72882,                0.50069,                0.99224,                0.99203,                      1,                  0.995,                0.88671,                0.52879,                0.34275,                0.92692,              0.0013752,              0.0013752,              0.0013752
                     41,                0.67428,                0.46671,                0.95529,                0.98297,                0.99763,                  0.995,                0.90238,                0.48411,                0.34388,                0.90814,              0.0013738,              0.0013738,              0.0013738
                     42,                 0.7154,                0.49669,                0.97428,                0.99137,                0.99335,                  0.995,                0.89331,                 0.5027,                 0.3748,                0.92059,              0.0013724,              0.0013724,              0.0013724
                     43,                0.70907,                0.50946,                 0.9739,                0.98895,                      1,                  0.995,                0.89161,                0.52802,                0.34187,                 0.9234,               0.001371,               0.001371,               0.001371
                     44,                0.70621,                 0.4654,                0.96809,                0.98111,                0.99613,                  0.995,                0.87504,                0.54751,                0.34209,                0.92757,              0.0013696,              0.0013696,              0.0013696
                     45,                0.69529,                0.46939,                0.95744,                0.97887,                0.96667,                0.99197,                0.88566,                0.51524,                0.36204,                0.91536,              0.0013682,              0.0013682,              0.0013682
                     46,                0.73611,                0.47584,                0.96462,                0.98904,                      1,                  0.995,                0.90055,                0.50475,                0.47689,                0.91321,              0.0013668,              0.0013668,              0.0013668
                     47,                0.70361,                0.46623,                0.95599,                0.98114,                0.90357,                  0.995,                 0.8571,                0.61046,                0.38868,                0.95027,              0.0013653,              0.0013653,              0.0013653
                     48,                0.72845,                0.47621,                  0.968,                0.99121,                      1,                  0.995,                0.88982,                 0.5456,                0.33469,                0.93424,              0.0013639,              0.0013639,              0.0013639
                     49,                0.72289,                0.48379,                0.97699,                0.97984,                      1,                  0.995,                0.87761,                0.54763,                 0.3408,                0.93263,              0.0013625,              0.0013625,              0.0013625
                     50,                0.71086,                0.45601,                0.96763,                0.97076,                0.97923,                  0.995,                0.89051,                0.51291,                0.34124,                0.91719,              0.0013611,              0.0013611,              0.0013611
                     51,                0.73066,                0.48081,                0.94344,                0.98494,                0.98492,                  0.995,                0.89614,                0.51955,                 0.4711,                 0.9044,              0.0013597,              0.0013597,              0.0013597
                     52,                0.70904,                0.45643,                0.96485,                0.99057,                      1,                  0.995,                0.88032,                0.54651,                0.32615,                0.92027,              0.0013583,              0.0013583,              0.0013583
                     53,                0.67866,                0.44369,                0.93397,                 0.9892,                      1,                  0.995,                0.89754,                0.49631,                0.34491,                0.91984,              0.0013568,              0.0013568,              0.0013568
                     54,                0.68381,                0.44781,                0.97779,                0.97134,                0.99896,                  0.995,                0.90238,                0.48627,                0.39513,                0.91255,              0.0013554,              0.0013554,              0.0013554
                     55,                0.66141,                0.42544,                0.92931,                 0.9887,                      1,                  0.995,                0.90073,                0.51097,                0.35382,                0.92912,               0.001354,               0.001354,               0.001354
                     56,                0.65872,                0.43459,                0.94956,                0.97888,                      1,                  0.995,                0.89224,                0.55029,                0.33155,                0.94842,              0.0013526,              0.0013526,              0.0013526
                     57,                0.69259,                 0.4353,                0.96576,                0.98675,                      1,                  0.995,                0.88308,                0.55818,                0.32642,                0.94747,              0.0013512,              0.0013512,              0.0013512
                     58,                0.65141,                0.45594,                  0.939,                0.98115,                0.96622,                  0.995,                0.88993,                0.51383,                0.36068,                0.92278,              0.0013498,              0.0013498,              0.0013498
                     59,                0.66159,                  0.451,                0.95586,                0.99383,                      1,                  0.995,                0.91281,                0.49087,                0.30342,                0.91061,              0.0013484,              0.0013484,              0.0013484
                     60,                0.64084,                0.44119,                 0.9219,                0.98018,                      1,                  0.995,                0.90061,                0.52447,                0.33241,                 0.9395,              0.0013469,              0.0013469,              0.0013469
                     61,                0.66344,                0.40609,                0.94152,                 0.9864,                      1,                  0.995,                 0.9099,                0.49644,                0.34367,                 0.9254,              0.0013455,              0.0013455,              0.0013455
                     62,                0.66695,                0.44408,                0.97321,                0.98317,                      1,                  0.995,                0.89134,                0.50503,                  0.335,                 0.9088,              0.0013441,              0.0013441,              0.0013441
                     63,                0.68083,                0.44715,                0.94695,                0.99021,                      1,                  0.995,                0.90015,                0.50003,                0.35938,                0.90942,              0.0013427,              0.0013427,              0.0013427
                     64,                0.69709,                0.44522,                0.96225,                0.98864,                0.99522,                  0.995,                 0.8992,                0.51879,                0.34251,                0.91543,              0.0013413,              0.0013413,              0.0013413
                     65,                0.66293,                0.42938,                0.95629,                0.99257,                0.97542,                  0.995,                 0.9133,                0.46772,                0.30222,                0.89555,              0.0013399,              0.0013399,              0.0013399
                     66,                0.64079,                0.43388,                0.94041,                0.99104,                0.97666,                  0.995,                0.90207,                0.46144,                0.31364,                 0.8898,              0.0013385,              0.0013385,              0.0013385
                     67,                0.63297,                0.40518,                0.93637,                0.98007,                0.99726,                  0.995,                0.91749,                0.45808,                0.30175,                0.89122,               0.001337,               0.001337,               0.001337
                     68,                0.68461,                0.42195,                0.94971,                0.98744,                      1,                  0.995,                0.89836,                0.50454,                0.31086,                0.91631,              0.0013356,              0.0013356,              0.0013356
                     69,                0.65006,                0.42503,                0.93385,                0.98776,                      1,                  0.995,                0.90089,                0.46967,                0.30168,                0.90448,              0.0013342,              0.0013342,              0.0013342
                     70,                0.65192,                0.41964,                0.92664,                0.99178,                      1,                  0.995,                 0.9099,                0.47613,                0.31354,                0.90234,              0.0013328,              0.0013328,              0.0013328
                     71,                0.64523,                0.42317,                0.94231,                0.98674,                      1,                  0.995,                0.91291,                 0.4723,                0.31449,                0.90064,              0.0013314,              0.0013314,              0.0013314
                     72,                0.63243,                0.40861,                0.94346,                0.98559,                      1,                  0.995,                0.90996,                  0.484,                0.28114,                0.90165,                0.00133,                0.00133,                0.00133
                     73,                0.63363,                0.40974,                0.95595,                0.99065,                      1,                  0.995,                0.89886,                0.48207,                0.29667,                0.90096,              0.0013286,              0.0013286,              0.0013286
                     74,                0.65134,                 0.4082,                0.94957,                0.98452,                0.99723,                  0.995,                0.90199,                0.51428,                0.31378,                0.91791,              0.0013271,              0.0013271,              0.0013271
                     75,                0.65049,                0.39317,                0.92418,                0.97116,                0.98849,                  0.995,                0.88053,                0.52435,                0.32321,                0.91497,              0.0013257,              0.0013257,              0.0013257
                     76,                0.67297,                0.40589,                0.96061,                 0.9865,                      1,                  0.995,                0.89366,                0.50643,                0.31056,                0.91835,              0.0013243,              0.0013243,              0.0013243
                     77,                0.68234,                0.42765,                0.94851,                0.98767,                0.99979,                  0.995,                0.91543,                0.48913,                0.29123,                0.91779,              0.0013229,              0.0013229,              0.0013229
                     78,                0.66022,                0.41511,                0.95853,                0.99079,                      1,                  0.995,                0.91266,                 0.4543,                0.29021,                0.89847,              0.0013215,              0.0013215,              0.0013215
                     79,                0.63049,                0.39685,                0.94217,                0.99227,                      1,                  0.995,                0.90472,                0.47237,                0.30608,                0.89838,              0.0013201,              0.0013201,              0.0013201
                     80,                0.63458,                0.40457,                0.92334,                0.98522,                      1,                  0.995,                0.90604,                0.45384,                0.32212,                0.89159,              0.0013187,              0.0013187,              0.0013187
                     81,                0.64661,                0.42555,                0.95091,                0.97548,                 0.9964,                  0.995,                0.89537,                 0.4654,                0.31114,                0.89346,              0.0013172,              0.0013172,              0.0013172
                     82,                 0.6447,                0.41859,                  0.975,                0.99048,                      1,                  0.995,                0.89222,                 0.4851,                0.30242,                0.89781,              0.0013158,              0.0013158,              0.0013158
                     83,                0.63761,                0.41701,                0.92932,                0.97979,                      1,                  0.995,                0.89246,                  0.491,                0.31688,                0.90277,              0.0013144,              0.0013144,              0.0013144
                     84,                0.65013,                0.42883,                 0.9543,                0.96436,                0.99753,                  0.995,                0.91311,                0.50267,                0.33515,                0.90531,               0.001313,               0.001313,               0.001313
                     85,                0.68583,                0.44496,                0.97049,                0.99459,                      1,                  0.995,                0.90275,                0.48639,                0.28197,                0.90739,              0.0013116,              0.0013116,              0.0013116
                     86,                0.60973,                0.39259,                0.93407,                0.99428,                      1,                  0.995,                0.91882,                0.48456,                0.27464,                0.90976,              0.0013102,              0.0013102,              0.0013102
                     87,                0.59166,                0.40724,                0.95022,                0.99065,                      1,                  0.995,                0.91184,                0.46484,                0.28098,                0.90196,              0.0013087,              0.0013087,              0.0013087
                     88,                0.61319,                0.39532,                 0.9038,                0.99014,                      1,                  0.995,                0.91718,                0.46891,                0.27663,                0.89856,              0.0013073,              0.0013073,              0.0013073
                     89,                0.64109,                0.41284,                0.92873,                0.94926,                0.98965,                  0.995,                0.87429,                 0.5322,                0.33428,                0.93811,              0.0013059,              0.0013059,              0.0013059
                     90,                0.63936,                0.40366,                0.93341,                0.97588,                      1,                  0.995,                0.91171,                0.45272,                0.29056,                0.89478,              0.0013045,              0.0013045,              0.0013045
                     91,                0.62186,                0.40493,                0.94661,                0.98442,                      1,                  0.995,                0.89856,                0.46558,                0.26321,                0.90354,              0.0013031,              0.0013031,              0.0013031
                     92,                0.59813,                0.37691,                0.91961,                0.98741,                      1,                  0.995,                0.92352,                0.44269,                0.27532,                0.88515,              0.0013017,              0.0013017,              0.0013017
                     93,                0.62652,                0.37286,                0.92777,                0.98967,                      1,                  0.995,                0.92407,                0.44028,                0.25782,                0.88447,              0.0013003,              0.0013003,              0.0013003
                     94,                0.59866,                0.39252,                0.91947,                0.98918,                      1,                  0.995,                0.89247,                0.52199,                0.26853,                0.91242,              0.0012988,              0.0012988,              0.0012988
                     95,                0.65119,                0.40169,                0.93465,                0.99144,                      1,                  0.995,                0.90673,                0.49821,                0.28704,                0.89792,              0.0012974,              0.0012974,              0.0012974
                     96,                0.62563,                0.39456,                0.94255,                0.99057,                      1,                  0.995,                0.89682,                0.49503,                0.28694,                0.91445,               0.001296,               0.001296,               0.001296
                     97,                0.57569,                0.36655,                0.91476,                0.98852,                      1,                  0.995,                 0.9199,                0.51162,                0.28257,                0.93612,              0.0012946,              0.0012946,              0.0012946
                     98,                 0.6277,                0.37224,                0.94546,                0.99017,                      1,                  0.995,                 0.8984,                0.47993,                0.28118,                0.90744,              0.0012932,              0.0012932,              0.0012932
                     99,                0.62919,                0.38762,                0.94499,                0.99317,                      1,                  0.995,                0.90589,                0.50881,                0.28884,                0.91806,              0.0012918,              0.0012918,              0.0012918
                    100,                0.62125,                 0.3844,                 0.9158,                0.98961,                      1,                  0.995,                0.88905,                0.50096,                0.28743,                0.92963,              0.0012904,              0.0012904,              0.0012904
                    101,                0.58841,                0.37904,                0.91376,                0.99286,                      1,                  0.995,                0.89958,                0.47495,                 0.2773,                0.91033,              0.0012889,              0.0012889,              0.0012889
                    102,                0.58967,                0.36133,                0.90751,                 0.9778,                      1,                  0.995,                0.90084,                0.45742,                0.27356,                0.90478,              0.0012875,              0.0012875,              0.0012875
                    103,                0.59849,                0.35537,                0.93106,                0.98616,                      1,                  0.995,                0.89421,                0.48396,                0.27227,                0.91091,              0.0012861,              0.0012861,              0.0012861
                    104,                0.59278,                0.36994,                0.93369,                 0.9851,                      1,                  0.995,                0.89534,                0.48053,                0.27596,                0.89639,              0.0012847,              0.0012847,              0.0012847
                    105,                0.61737,                0.37421,                0.93077,                0.99142,                      1,                  0.995,                0.89128,                0.47811,                0.26306,                0.89671,              0.0012833,              0.0012833,              0.0012833
                    106,                0.60268,                0.36196,                0.92984,                0.99002,                      1,                  0.995,                0.91703,                0.45738,                 0.2586,                0.88847,              0.0012819,              0.0012819,              0.0012819
                    107,                0.60801,                0.39059,                0.91572,                0.99114,                0.97583,                  0.995,                0.90863,                0.50993,                0.29627,                0.91038,              0.0012805,              0.0012805,              0.0012805
                    108,                0.59353,                0.37416,                0.92067,                0.95504,                0.96775,                0.97328,                0.88323,                0.52203,                0.39461,                0.92847,               0.001279,               0.001279,               0.001279
                    109,                0.58574,                0.38154,                0.92194,                0.99091,                      1,                  0.995,                0.92418,                0.46943,                0.30387,                0.89688,              0.0012776,              0.0012776,              0.0012776
                    110,                0.60076,                0.37624,                0.94137,                0.98602,                0.97222,                0.99295,                0.90872,                 0.4637,                0.30751,                0.91244,              0.0012762,              0.0012762,              0.0012762
                    111,                0.58107,                0.34927,                  0.928,                0.92538,                      1,                  0.995,                0.94082,                0.43771,                0.27832,                0.89193,              0.0012748,              0.0012748,              0.0012748
                    112,                0.55957,                 0.3439,                0.90193,                 0.9792,                0.97443,                  0.995,                0.92167,                0.44949,                0.27881,                0.89126,              0.0012734,              0.0012734,              0.0012734
                    113,                0.59395,                 0.3654,                0.91854,                0.98998,                 0.9763,                  0.995,                0.93892,                0.41186,                 0.2728,                0.87788,               0.001272,               0.001272,               0.001272
                    114,                0.64367,                0.39515,                0.94855,                0.96751,                      1,                  0.995,                0.91317,                0.46975,                0.29823,                0.89807,              0.0012706,              0.0012706,              0.0012706
                    115,                0.61202,                 0.3846,                0.91295,                 0.9833,                      1,                  0.995,                0.90282,                 0.4868,                0.29919,                0.90935,              0.0012691,              0.0012691,              0.0012691
                    116,                0.59808,                0.37194,                0.92871,                0.99033,                0.97222,                 0.9717,                0.89008,                0.48263,                0.35586,                0.89573,              0.0012677,              0.0012677,              0.0012677
                    117,                0.60088,                0.37754,                 0.9196,                0.99177,                0.97222,                0.99295,                 0.9297,                0.42676,                0.29406,                0.88348,              0.0012663,              0.0012663,              0.0012663
                    118,                0.61093,                0.37954,                0.92615,                0.96709,                      1,                  0.995,                0.91037,                0.46374,                0.30971,                0.90549,              0.0012649,              0.0012649,              0.0012649
                    119,                0.58019,                0.35648,                0.91066,                0.96821,                      1,                  0.995,                0.90411,                0.46035,                0.35372,                 0.8883,              0.0012635,              0.0012635,              0.0012635
                    120,                0.59378,                0.34714,                0.94158,                0.95608,                0.97222,                0.98897,                0.89729,                0.45061,                0.34941,                0.88342,              0.0012621,              0.0012621,              0.0012621
                    121,                0.59583,                0.36997,                0.92211,                0.98584,                0.97222,                0.99295,                0.90858,                0.46484,                 0.3049,                0.89556,              0.0012606,              0.0012606,              0.0012606
                    122,                0.58673,                0.36428,                0.93442,                0.98608,                      1,                  0.995,                0.90395,                0.48729,                0.29711,                0.89943,              0.0012592,              0.0012592,              0.0012592
                    123,                0.58187,                0.36571,                 0.9178,                0.98745,                      1,                  0.995,                0.92394,                0.44685,                0.26148,                0.88585,              0.0012578,              0.0012578,              0.0012578
                    124,                0.64432,                0.40838,                0.95886,                0.99086,                      1,                  0.995,                0.89913,                0.46791,                0.28705,                0.89069,              0.0012564,              0.0012564,              0.0012564
                    125,                0.56733,                0.35073,                0.93035,                0.97827,                      1,                  0.995,                0.92717,                0.44655,                  0.309,                0.88487,               0.001255,               0.001255,               0.001255
                    126,                 0.5912,                0.35222,                0.92026,                 0.9868,                 0.9759,                  0.995,                0.92618,                0.42487,                0.31389,                0.88484,              0.0012536,              0.0012536,              0.0012536
                    127,                0.58291,                0.36579,                0.92688,                0.97011,                 0.9962,                  0.995,                0.93219,                0.42835,                0.28627,                0.88262,              0.0012522,              0.0012522,              0.0012522
                    128,                 0.5938,                0.36189,                0.93702,                0.97513,                      1,                  0.995,                0.93335,                0.43298,                0.25653,                0.88959,              0.0012507,              0.0012507,              0.0012507
                    129,                0.56338,                0.35147,                0.89609,                0.97199,                0.99617,                  0.995,                0.91959,                0.44134,                0.26593,                0.88085,              0.0012493,              0.0012493,              0.0012493
                    130,                0.55837,                0.35793,                0.90227,                0.98003,                0.99578,                  0.995,                0.92019,                0.47442,                0.27244,                0.89977,              0.0012479,              0.0012479,              0.0012479
                    131,                0.58505,                0.36432,                0.91332,                0.97524,                0.99576,                  0.995,                0.90189,                0.46991,                0.25562,                0.90987,              0.0012465,              0.0012465,              0.0012465
                    132,                0.57498,                0.34508,                0.89594,                0.96461,                0.97474,                  0.995,                0.90102,                0.46947,                0.26153,                0.90606,              0.0012451,              0.0012451,              0.0012451
                    133,                0.59289,                0.37174,                0.94334,                 0.9799,                0.99715,                  0.995,                0.91967,                0.44292,                0.26446,                0.89926,              0.0012437,              0.0012437,              0.0012437
                    134,                0.60086,                0.38507,                0.93005,                0.98989,                0.97494,                  0.995,                0.90945,                0.46648,                0.28162,                0.89585,              0.0012423,              0.0012423,              0.0012423
                    135,                 0.5618,                0.36049,                0.89833,                0.98861,                0.94631,                0.97261,                0.89593,                0.42422,                0.29477,                0.87769,              0.0012408,              0.0012408,              0.0012408
                    136,                0.55424,                 0.3827,                 0.8762,                0.98914,                 0.9566,                  0.995,                0.91111,                0.44631,                0.26921,                0.88427,              0.0012394,              0.0012394,              0.0012394
                    137,                0.56664,                0.35084,                0.92004,                 0.9872,                      1,                  0.995,                 0.9125,                 0.4815,                0.25859,                0.90248,               0.001238,               0.001238,               0.001238
                    138,                0.55578,                0.34657,                0.91386,                0.99043,                      1,                  0.995,                0.92126,                0.47369,                0.25139,                 0.9068,              0.0012366,              0.0012366,              0.0012366
                    139,                0.52992,                0.33581,                0.86333,                0.99211,                      1,                  0.995,                0.93377,                0.46193,                0.24918,                0.90306,              0.0012352,              0.0012352,              0.0012352
                    140,                0.54909,                 0.3485,                0.89546,                0.97903,                 0.9997,                  0.995,                0.93183,                0.42321,                0.26109,                0.88573,              0.0012338,              0.0012338,              0.0012338
                    141,                0.54907,                 0.3475,                0.89853,                0.98648,                      1,                  0.995,                0.92791,                0.44691,                0.26358,                0.88914,              0.0012324,              0.0012324,              0.0012324
