                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.56086,                0.34794,                0.91542,                0.99136,                      1,                  0.995,                0.91702,                0.44112,                0.25978,                0.88958,              0.0012309,              0.0012309,              0.0012309
                    143,                 0.5405,                0.32759,                0.87824,                0.99224,                      1,                  0.995,                0.91557,                 0.4671,                0.26157,                0.89967,              0.0012295,              0.0012295,              0.0012295
                    144,                0.52587,                 0.3355,                0.89304,                0.99256,                      1,                  0.995,                0.92814,                0.45069,                0.25398,                0.89087,              0.0012281,              0.0012281,              0.0012281
                    145,                0.53716,                0.34953,                0.92406,                0.99319,                      1,                  0.995,                 0.9178,                0.46548,                0.25192,                0.89065,              0.0012267,              0.0012267,              0.0012267
                    146,                0.55559,                0.33923,                0.89606,                0.98122,                      1,                  0.995,                0.91781,                0.46876,                0.27637,                0.88434,              0.0012253,              0.0012253,              0.0012253
                    147,                0.56425,                 0.3359,                0.90267,                0.99317,                      1,                  0.995,                 0.9269,                0.43855,                0.25468,                0.87913,              0.0012239,              0.0012239,              0.0012239
                    148,                0.55993,                0.33093,                0.87909,                0.98987,                      1,                  0.995,                 0.9018,                0.48082,                0.24794,                 0.8951,              0.0012225,              0.0012225,              0.0012225
                    149,                0.57607,                 0.3408,                0.91873,                0.99183,                      1,                  0.995,                0.88866,                0.49719,                0.27288,                0.90124,               0.001221,               0.001221,               0.001221
                    150,                0.53981,                0.33211,                0.89072,                0.99236,                      1,                  0.995,                0.92346,                0.44624,                0.25757,                0.88558,              0.0012196,              0.0012196,              0.0012196
                    151,                0.50791,                0.31582,                0.89851,                0.99175,                      1,                  0.995,                0.92378,                0.46593,                 0.2474,                0.88862,              0.0012182,              0.0012182,              0.0012182
                    152,                0.54414,                0.32147,                0.89161,                0.98652,                      1,                  0.995,                0.92533,                 0.4411,                0.24675,                0.88228,              0.0012168,              0.0012168,              0.0012168
                    153,                0.60041,                0.34141,                0.91962,                0.98065,                0.99565,                  0.995,                0.90304,                0.46762,                 0.2633,                0.88989,              0.0012154,              0.0012154,              0.0012154
                    154,                0.57592,                0.34075,                0.91182,                0.98914,                      1,                  0.995,                0.90637,                0.48636,                0.27586,                0.89236,               0.001214,               0.001214,               0.001214
                    155,                0.54419,                0.33849,                  0.896,                0.98682,                      1,                  0.995,                0.90347,                0.42499,                0.25366,                0.87638,              0.0012125,              0.0012125,              0.0012125
                    156,                 0.5267,                0.31846,                0.90075,                0.95362,                      1,                0.98894,                0.90934,                0.45146,                0.27541,                0.89159,              0.0012111,              0.0012111,              0.0012111
                    157,                 0.5407,                0.34089,                0.89074,                0.96373,                      1,                  0.995,                0.93043,                0.45391,                0.26259,                0.89573,              0.0012097,              0.0012097,              0.0012097
                    158,                0.53069,                0.32361,                0.89136,                0.97657,                      1,                  0.995,                0.91857,                0.45997,                0.24821,                0.89675,              0.0012083,              0.0012083,              0.0012083
                    159,                0.53631,                0.34655,                0.88544,                0.99177,                      1,                  0.995,                0.91466,                0.46474,                0.24529,                0.90066,              0.0012069,              0.0012069,              0.0012069
                    160,                0.57265,                0.37604,                0.90522,                0.99345,                      1,                  0.995,                0.92575,                0.44624,                0.26304,                0.89009,              0.0012055,              0.0012055,              0.0012055
                    161,                0.56559,                0.37862,                0.90315,                0.98854,                      1,                  0.995,                0.92147,                0.45638,                0.25333,                0.88853,              0.0012041,              0.0012041,              0.0012041
                    162,                0.54068,                0.33638,                0.90121,                0.98945,                      1,                  0.995,                0.92954,                0.42203,                0.24872,                0.88282,              0.0012026,              0.0012026,              0.0012026
                    163,                0.52845,                0.33219,                0.89765,                0.98967,                      1,                  0.995,                0.90536,                0.43877,                0.26704,                0.88845,              0.0012012,              0.0012012,              0.0012012
                    164,                0.51414,                0.33174,                 0.8936,                0.98729,                      1,                  0.995,                0.92148,                 0.4105,                0.24516,                0.88159,              0.0011998,              0.0011998,              0.0011998
                    165,                0.51183,                0.32937,                0.88558,                0.98718,                0.99757,                  0.995,                0.92659,                0.41517,                0.26967,                0.88232,              0.0011984,              0.0011984,              0.0011984
                    166,                0.50333,                0.32408,                0.88561,                0.98553,                      1,                  0.995,                0.92122,                0.42225,                0.27418,                0.88784,               0.001197,               0.001197,               0.001197
                    167,                0.56024,                0.34196,                0.91805,                0.98519,                      1,                  0.995,                0.91394,                0.45469,                0.26669,                 0.8994,              0.0011956,              0.0011956,              0.0011956
                    168,                0.54809,                0.34264,                0.90878,                0.98318,                      1,                  0.995,                 0.9181,                0.44538,                0.26685,                 0.8872,              0.0011942,              0.0011942,              0.0011942
                    169,                 0.5415,                0.32608,                0.88267,                0.98307,                0.99776,                  0.995,                0.94477,                0.43462,                0.26623,                0.89742,              0.0011927,              0.0011927,              0.0011927
                    170,                0.54303,                0.34253,                0.89402,                0.99049,                      1,                  0.995,                0.92768,                0.42691,                0.24931,                0.89593,              0.0011913,              0.0011913,              0.0011913
                    171,                0.53396,                0.32557,                0.89988,                 0.9904,                      1,                  0.995,                0.92238,                0.43846,                0.24915,                0.89412,              0.0011899,              0.0011899,              0.0011899
                    172,                0.55886,                0.36462,                 0.8901,                0.98665,                      1,                  0.995,                0.91206,                0.49061,                0.27353,                 0.9163,              0.0011885,              0.0011885,              0.0011885
                    173,                0.54471,                0.34415,                0.91398,                0.98962,                      1,                  0.995,                0.87763,                0.51587,                0.26627,                0.90926,              0.0011871,              0.0011871,              0.0011871
                    174,                0.51006,                0.31788,                0.87178,                  0.992,                      1,                  0.995,                 0.9198,                 0.4421,                0.25644,                0.89387,              0.0011857,              0.0011857,              0.0011857
                    175,                0.51917,                0.32087,                0.88959,                0.98818,                      1,                  0.995,                0.92597,                0.43661,                0.25156,                0.89475,              0.0011843,              0.0011843,              0.0011843
                    176,                0.58148,                0.32976,                0.90523,                0.98741,                      1,                  0.995,                0.94603,                0.42307,                0.25559,                0.89227,              0.0011828,              0.0011828,              0.0011828
                    177,                0.51886,                0.31629,                0.90636,                0.98655,                      1,                  0.995,                0.93231,                0.43727,                0.24997,                0.89095,              0.0011814,              0.0011814,              0.0011814
                    178,                0.48814,                0.29935,                0.85607,                0.99144,                      1,                  0.995,                0.92004,                0.46113,                0.24404,                0.90027,                0.00118,                0.00118,                0.00118
                    179,                0.52351,                0.30759,                0.87265,                0.99284,                      1,                  0.995,                0.91337,                0.46017,                0.24631,                0.90267,              0.0011786,              0.0011786,              0.0011786
                    180,                0.56185,                0.34198,                0.89943,                0.99017,                      1,                  0.995,                0.91974,                0.46925,                0.24352,                0.90702,              0.0011772,              0.0011772,              0.0011772
                    181,                 0.5147,                0.30945,                0.90535,                0.99007,                      1,                  0.995,                0.92934,                0.44847,                0.22216,                0.89444,              0.0011758,              0.0011758,              0.0011758
                    182,                0.53918,                0.33347,                0.88052,                0.97925,                 0.9968,                  0.995,                0.93674,                0.43369,                 0.2363,                0.87591,              0.0011744,              0.0011744,              0.0011744
                    183,                0.52727,                0.31851,                0.89752,                0.98829,                0.99903,                  0.995,                0.95772,                0.42688,                0.23615,                0.87331,              0.0011729,              0.0011729,              0.0011729
                    184,                0.49424,                0.30293,                0.88917,                 0.9936,                      1,                  0.995,                0.93635,                 0.4318,                0.24491,                0.87778,              0.0011715,              0.0011715,              0.0011715
                    185,                0.51668,                0.30769,                0.88267,                0.99577,                      1,                  0.995,                0.93102,                0.44847,                0.24721,                0.88857,              0.0011701,              0.0011701,              0.0011701
                    186,                0.55828,                0.33338,                0.90493,                0.99077,                      1,                  0.995,                0.91068,                0.46185,                0.24609,                0.89202,              0.0011687,              0.0011687,              0.0011687
                    187,                0.56702,                0.34196,                0.91265,                0.99058,                      1,                  0.995,                0.91481,                0.49726,                0.25716,                0.91316,              0.0011673,              0.0011673,              0.0011673
                    188,                0.54748,                0.32854,                   0.89,                0.99537,                0.99929,                  0.995,                0.92534,                0.45527,                0.25556,                0.89339,              0.0011659,              0.0011659,              0.0011659
                    189,                0.51839,                0.38381,                0.88172,                0.99233,                      1,                  0.995,                0.92104,                0.42486,                0.24687,                0.87637,              0.0011644,              0.0011644,              0.0011644
                    190,                0.49757,                0.31261,                0.88273,                0.96039,                      1,                0.99197,                0.92429,                0.44971,                0.24808,                0.88148,               0.001163,               0.001163,               0.001163
                    191,                0.49915,                  0.307,                0.89874,                0.99014,                      1,                  0.995,                 0.9112,                0.45599,                0.24776,                0.88614,              0.0011616,              0.0011616,              0.0011616
                    192,                0.49329,                 0.3126,                0.88684,                0.99323,                      1,                  0.995,                0.91866,                0.46357,                0.24518,                 0.8992,              0.0011602,              0.0011602,              0.0011602
                    193,                0.48968,                0.30827,                0.88366,                0.99244,                      1,                  0.995,                0.91347,                 0.4532,                0.23845,                0.89239,              0.0011588,              0.0011588,              0.0011588
                    194,                0.49372,                0.30199,                0.87317,                0.98854,                      1,                  0.995,                0.91286,                0.43291,                0.24187,                0.88388,              0.0011574,              0.0011574,              0.0011574
                    195,                0.50147,                0.30021,                0.88293,                0.97678,                0.99645,                  0.995,                0.91796,                0.45743,                 0.2663,                0.89793,               0.001156,               0.001156,               0.001156
                    196,                0.49219,                0.30763,                0.88088,                 0.9812,                0.99694,                  0.995,                0.92478,                0.42522,                0.25155,                0.88877,              0.0011545,              0.0011545,              0.0011545
                    197,                0.46672,                0.29037,                0.86404,                0.99169,                 0.9746,                  0.995,                0.92417,                0.43209,                 0.2559,                0.88889,              0.0011531,              0.0011531,              0.0011531
                    198,                0.52609,                0.32521,                0.87766,                0.98325,                0.98695,                  0.995,                0.90503,                0.45122,                0.26403,                0.88844,              0.0011517,              0.0011517,              0.0011517
                    199,                0.54243,                0.33776,                0.90221,                0.98205,                0.99607,                  0.995,                0.92502,                0.43657,                0.24647,                0.88077,              0.0011503,              0.0011503,              0.0011503
                    200,                0.50203,                0.30346,                0.87041,                0.98903,                      1,                  0.995,                0.93377,                0.42933,                0.23899,                0.87432,              0.0011489,              0.0011489,              0.0011489
                    201,                0.52015,                0.33434,                0.90796,                0.98029,                      1,                  0.995,                0.93309,                0.41736,                0.23752,                0.87004,              0.0011475,              0.0011475,              0.0011475
                    202,                0.48525,                0.31562,                0.88062,                0.99064,                      1,                  0.995,                0.92965,                0.42829,                 0.2512,                0.87352,              0.0011461,              0.0011461,              0.0011461
                    203,                0.48974,                0.29781,                0.87416,                0.99097,                      1,                  0.995,                0.92708,                0.41797,                0.24673,                0.87488,              0.0011446,              0.0011446,              0.0011446
                    204,                0.50888,                0.29931,                0.89149,                0.99187,                      1,                  0.995,                0.92592,                 0.4099,                0.23329,                0.87162,              0.0011432,              0.0011432,              0.0011432
                    205,                0.50869,                0.30717,                0.89082,                0.98818,                      1,                  0.995,                0.92082,                0.41845,                0.23994,                0.88432,              0.0011418,              0.0011418,              0.0011418
                    206,                0.51097,                0.31734,                0.88339,                0.98435,                      1,                  0.995,                0.92444,                0.45942,                0.26091,                0.89568,              0.0011404,              0.0011404,              0.0011404
                    207,                0.51274,                0.31612,                0.88639,                0.98093,                0.99508,                  0.995,                0.92741,                0.44745,                0.25267,                0.88982,               0.001139,               0.001139,               0.001139
                    208,                0.51769,                0.31017,                0.89073,                0.98692,                      1,                  0.995,                0.92919,                0.45587,                 0.2602,                0.89349,              0.0011376,              0.0011376,              0.0011376
                    209,                0.51063,                0.29763,                0.89341,                0.98227,                0.99552,                  0.995,                0.92178,                0.46342,                0.25664,                0.89444,              0.0011362,              0.0011362,              0.0011362
                    210,                0.52234,                0.30478,                0.88323,                0.97915,                0.99742,                  0.995,                0.92102,                0.43191,                0.25183,                0.88124,              0.0011347,              0.0011347,              0.0011347
                    211,                0.50044,                0.30412,                0.88265,                0.98807,                      1,                  0.995,                0.92254,                0.42917,                0.23524,                0.87898,              0.0011333,              0.0011333,              0.0011333
                    212,                0.53938,                0.31877,                0.90327,                0.99339,                      1,                  0.995,                0.93499,                0.44278,                0.22975,                0.88034,              0.0011319,              0.0011319,              0.0011319
                    213,                0.51913,                0.30888,                0.87992,                0.99425,                      1,                  0.995,                 0.9394,                0.44438,                0.23886,                 0.8814,              0.0011305,              0.0011305,              0.0011305
                    214,                0.48797,                0.30251,                0.86947,                0.98753,                      1,                  0.995,                0.93087,                0.43922,                0.25183,                0.88231,              0.0011291,              0.0011291,              0.0011291
                    215,                0.47419,                0.29561,                0.87369,                0.98286,                      1,                  0.995,                0.93334,                0.41553,                0.23597,                0.88376,              0.0011277,              0.0011277,              0.0011277
                    216,                 0.4845,                0.30803,                0.89265,                0.99088,                      1,                  0.995,                0.93392,                0.42153,                0.23183,                0.87529,              0.0011263,              0.0011263,              0.0011263
                    217,                0.48341,                0.29084,                0.87383,                0.99497,                      1,                  0.995,                0.93049,                0.43253,                0.23533,                0.87856,              0.0011248,              0.0011248,              0.0011248
                    218,                  0.473,                0.31324,                 0.8918,                0.98779,                      1,                  0.995,                0.93189,                0.41732,                 0.2388,                0.86809,              0.0011234,              0.0011234,              0.0011234
                    219,                0.49293,                0.30088,                0.87966,                0.98938,                      1,                  0.995,                0.92527,                 0.4208,                0.23918,                0.87147,               0.001122,               0.001122,               0.001122
                    220,                 0.5076,                0.30295,                0.88773,                0.98952,                      1,                  0.995,                 0.9155,                0.45398,                0.25401,                0.88826,              0.0011206,              0.0011206,              0.0011206
                    221,                0.46132,                0.29495,                0.85183,                0.98369,                      1,                  0.995,                0.94042,                0.43092,                0.22344,                0.87865,              0.0011192,              0.0011192,              0.0011192
                    222,                 0.4885,                0.30209,                0.88757,                0.99055,                      1,                  0.995,                0.93373,                0.43704,                0.24395,                 0.8828,              0.0011178,              0.0011178,              0.0011178
                    223,                0.47291,                 0.2967,                0.87405,                0.98952,                      1,                  0.995,                0.93297,                0.44841,                0.23213,                0.88553,              0.0011163,              0.0011163,              0.0011163
                    224,                0.49708,                 0.3051,                0.89308,                0.98672,                      1,                  0.995,                0.91637,                 0.4508,                0.23258,                 0.8872,              0.0011149,              0.0011149,              0.0011149
                    225,                0.48034,                0.30276,                0.87754,                 0.9923,                      1,                  0.995,                0.92023,                0.45622,                0.24271,                 0.8958,              0.0011135,              0.0011135,              0.0011135
                    226,                0.46996,                 0.3008,                0.87108,                0.99256,                      1,                  0.995,                0.92536,                0.44033,                0.23318,                  0.884,              0.0011121,              0.0011121,              0.0011121
                    227,                0.47309,                0.29587,                0.86815,                0.99266,                      1,                  0.995,                0.92917,                0.41622,                0.23794,                0.87308,              0.0011107,              0.0011107,              0.0011107
                    228,                0.46895,                0.29621,                0.86626,                0.98509,                      1,                  0.995,                0.93727,                0.43512,                0.23815,                 0.8782,              0.0011093,              0.0011093,              0.0011093
                    229,                0.52557,                0.30344,                0.88427,                0.99134,                0.99473,                  0.995,                0.93433,                0.44607,                0.24651,                0.88711,              0.0011079,              0.0011079,              0.0011079
                    230,                0.49104,                0.30564,                0.88045,                0.98905,                0.99245,                  0.995,                0.93145,                 0.4664,                0.26784,                0.89522,              0.0011064,              0.0011064,              0.0011064
                    231,                0.46584,                 0.2879,                0.86826,                0.97405,                0.96667,                0.99197,                0.92078,                0.48227,                0.30279,                0.89466,               0.001105,               0.001105,               0.001105
                    232,                 0.5212,                0.30772,                0.87817,                0.96804,                0.96667,                0.99197,                0.92003,                0.46421,                0.29558,                0.88665,              0.0011036,              0.0011036,              0.0011036
                    233,                0.49024,                0.29287,                0.89663,                0.97661,                0.96667,                0.99197,                0.92892,                0.42999,                0.26055,                0.87446,              0.0011022,              0.0011022,              0.0011022
                    234,                0.47415,                0.29368,                0.87469,                0.98512,                0.96667,                0.99197,                0.93738,                0.44553,                0.25211,                0.88199,              0.0011008,              0.0011008,              0.0011008
                    235,                0.50146,                0.30083,                0.87995,                0.98339,                0.98151,                  0.995,                 0.9189,                0.44254,                0.25449,                 0.8831,              0.0010994,              0.0010994,              0.0010994
                    236,                0.48515,                0.29814,                0.86913,                0.99021,                0.97616,                  0.995,                 0.9262,                 0.4229,                0.22921,                0.87849,               0.001098,               0.001098,               0.001098
                    237,                0.48978,                0.30402,                 0.8717,                0.97851,                0.99627,                  0.995,                0.93044,                0.42307,                 0.2355,                0.87477,              0.0010965,              0.0010965,              0.0010965
                    238,                0.47781,                0.33899,                0.84972,                0.97881,                0.99619,                  0.995,                 0.9106,                0.42086,                0.23963,                0.86973,              0.0010951,              0.0010951,              0.0010951
                    239,                0.48543,                0.29534,                0.88652,                0.97805,                0.99626,                  0.995,                0.92598,                0.42338,                0.24053,                0.87371,              0.0010937,              0.0010937,              0.0010937
                    240,                0.42892,                 0.2808,                0.85349,                0.98835,                0.96667,                0.99197,                0.92166,                0.41055,                0.24418,                 0.8684,              0.0010923,              0.0010923,              0.0010923
                    241,                0.47383,                0.29257,                0.86916,                 0.9574,                      1,                0.99197,                0.92652,                0.41522,                0.24981,                0.87247,              0.0010909,              0.0010909,              0.0010909
                    242,                0.44736,                0.28661,                0.86257,                0.95813,                0.99713,                0.99197,                0.92963,                0.42475,                0.24831,                0.87464,              0.0010895,              0.0010895,              0.0010895
                    243,                 0.4703,                 0.2903,                0.86575,                0.99188,                  0.978,                  0.995,                0.93438,                0.43128,                 0.2442,                0.87887,              0.0010881,              0.0010881,              0.0010881
                    244,                0.45602,                0.28205,                0.87202,                0.99012,                0.98269,                  0.995,                0.91032,                 0.4441,                0.23386,                0.88014,              0.0010866,              0.0010866,              0.0010866
                    245,                0.47975,                0.29067,                0.87632,                0.98919,                0.99851,                  0.995,                0.92433,                0.43243,                0.23841,                0.87565,              0.0010852,              0.0010852,              0.0010852
                    246,                0.46684,                0.29313,                0.86927,                0.99249,                0.99877,                  0.995,                 0.9265,                 0.4317,                0.21978,                0.87184,              0.0010838,              0.0010838,              0.0010838
                    247,                0.47555,                0.31296,                0.88945,                 0.9934,                0.99447,                  0.995,                0.91384,                0.41305,                0.23262,                0.86375,              0.0010824,              0.0010824,              0.0010824
                    248,                0.46786,                0.28883,                0.85753,                 0.9536,                0.99371,                0.99197,                 0.9364,                0.41491,                0.23944,                0.86519,               0.001081,               0.001081,               0.001081
                    249,                0.45195,                0.28827,                 0.8555,                0.94727,                0.99606,                0.99197,                0.93142,                0.40782,                0.23896,                0.86651,              0.0010796,              0.0010796,              0.0010796
                    250,                0.46966,                0.28311,                0.87751,                0.94988,                      1,                0.99197,                0.91704,                0.41277,                0.27098,                0.87332,              0.0010782,              0.0010782,              0.0010782
                    251,                 0.4516,                 0.2805,                0.86798,                0.95157,                      1,                0.99197,                0.93418,                0.40848,                0.25311,                0.87286,              0.0010767,              0.0010767,              0.0010767
                    252,                0.44967,                0.28265,                0.87343,                0.95387,                      1,                0.99197,                0.93555,                0.40795,                0.23922,                0.87615,              0.0010753,              0.0010753,              0.0010753
                    253,                0.46515,                0.29144,                0.87509,                0.96484,                      1,                  0.995,                 0.9195,                0.41082,                 0.2451,                 0.8713,              0.0010739,              0.0010739,              0.0010739
                    254,                 0.4743,                0.30522,                0.88727,                0.98399,                      1,                  0.995,                0.93138,                0.42679,                0.23435,                0.87461,              0.0010725,              0.0010725,              0.0010725
                    255,                0.45933,                0.28086,                0.86164,                 0.9948,                      1,                  0.995,                0.93357,                0.41916,                0.23573,                0.87105,              0.0010711,              0.0010711,              0.0010711
                    256,                0.44741,                0.27509,                0.85846,                0.99317,                      1,                  0.995,                0.93585,                0.39729,                0.23136,                0.86695,              0.0010697,              0.0010697,              0.0010697
                    257,                0.47206,                0.29143,                0.86441,                0.99391,                      1,                  0.995,                0.93881,                0.39722,                0.21598,                0.86541,              0.0010682,              0.0010682,              0.0010682
                    258,                0.45759,                0.28846,                0.86631,                0.99389,                      1,                  0.995,                0.94172,                0.39615,                0.21699,                0.86648,              0.0010668,              0.0010668,              0.0010668
                    259,                0.44748,                 0.2775,                0.86552,                0.99193,                      1,                  0.995,                 0.9184,                0.42345,                0.22411,                0.87746,              0.0010654,              0.0010654,              0.0010654
                    260,                0.47279,                0.29182,                0.87064,                0.99186,                      1,                  0.995,                0.93594,                0.44026,                0.23778,                0.87949,               0.001064,               0.001064,               0.001064
                    261,                0.42978,                0.27752,                0.87293,                0.99226,                      1,                  0.995,                 0.9332,                0.42601,                0.22503,                0.88256,              0.0010626,              0.0010626,              0.0010626
                    262,                0.45736,                0.29111,                0.87014,                0.98835,                      1,                  0.995,                0.93706,                0.41818,                0.22247,                0.87771,              0.0010612,              0.0010612,              0.0010612
                    263,                0.48951,                0.30362,                0.88886,                0.98709,                      1,                  0.995,                 0.9277,                0.43584,                0.24067,                0.88484,              0.0010598,              0.0010598,              0.0010598
                    264,                0.42995,                0.27035,                0.85414,                0.99101,                      1,                  0.995,                 0.9114,                0.46091,                0.24803,                0.89284,              0.0010583,              0.0010583,              0.0010583
                    265,                0.45424,                 0.2833,                0.87284,                0.99367,                      1,                  0.995,                0.93099,                0.45325,                0.23433,                0.88762,              0.0010569,              0.0010569,              0.0010569
                    266,                0.44579,                 0.2815,                0.88708,                0.99384,                      1,                  0.995,                0.93755,                0.42912,                0.21338,                0.87963,              0.0010555,              0.0010555,              0.0010555
                    267,                0.44505,                 0.2813,                0.87525,                0.99239,                      1,                  0.995,                0.94805,                0.39856,                0.21785,                0.87131,              0.0010541,              0.0010541,              0.0010541
                    268,                0.45299,                0.27922,                0.85064,                0.99286,                      1,                  0.995,                0.94149,                0.41354,                0.22239,                0.87591,              0.0010527,              0.0010527,              0.0010527
                    269,                0.46686,                0.28624,                0.86783,                0.99279,                      1,                  0.995,                0.94496,                0.41348,                0.26082,                0.87893,              0.0010513,              0.0010513,              0.0010513
                    270,                0.44519,                 0.2727,                0.87147,                0.99357,                      1,                  0.995,                0.93267,                0.42917,                0.22754,                  0.875,              0.0010499,              0.0010499,              0.0010499
                    271,                0.43583,                0.27317,                0.86028,                0.99378,                      1,                  0.995,                0.93902,                0.42223,                0.21675,                0.87014,              0.0010484,              0.0010484,              0.0010484
                    272,                0.42784,                0.26548,                 0.8827,                0.99301,                      1,                  0.995,                 0.9401,                0.39784,                0.21357,                0.86132,               0.001047,               0.001047,               0.001047
                    273,                 0.4352,                0.28683,                0.85075,                0.99279,                      1,                  0.995,                0.94251,                0.37903,                0.21954,                0.85925,              0.0010456,              0.0010456,              0.0010456
                    274,                0.42558,                 0.2706,                0.86624,                0.99236,                      1,                  0.995,                0.95012,                0.38873,                0.22228,                0.86247,              0.0010442,              0.0010442,              0.0010442
                    275,                0.43744,                0.28084,                0.87095,                0.99338,                      1,                  0.995,                0.94553,                0.40139,                0.21992,                0.86564,              0.0010428,              0.0010428,              0.0010428
                    276,                0.41514,                0.26594,                0.85165,                0.99461,                      1,                  0.995,                0.93034,                0.40967,                0.21492,                0.86911,              0.0010414,              0.0010414,              0.0010414
                    277,                 0.4322,                 0.2733,                0.86398,                 0.9933,                      1,                  0.995,                 0.9318,                 0.4045,                0.22289,                0.86734,                0.00104,                0.00104,                0.00104
                    278,                0.44786,                0.29433,                0.85374,                0.99172,                      1,                  0.995,                0.92657,                0.43282,                0.21306,                0.87971,              0.0010385,              0.0010385,              0.0010385
                    279,                0.43624,                 0.2739,                0.85192,                0.99451,                      1,                  0.995,                0.93163,                0.42065,                0.23224,                0.87414,              0.0010371,              0.0010371,              0.0010371
                    280,                0.46808,                0.28548,                0.87549,                0.99442,                      1,                  0.995,                0.91945,                0.44653,                 0.2273,                0.88078,              0.0010357,              0.0010357,              0.0010357
                    281,                0.44038,                0.26167,                 0.8617,                0.99177,                      1,                  0.995,                0.93048,                0.44422,                0.22622,                0.88634,              0.0010343,              0.0010343,              0.0010343
                    282,                0.43237,                0.26548,                0.86196,                0.99274,                      1,                  0.995,                0.91595,                0.44616,                0.22135,                0.88914,              0.0010329,              0.0010329,              0.0010329
                    283,                0.45796,                0.28481,                0.85524,                0.99428,                      1,                  0.995,                0.92815,                0.44255,                 0.2341,                0.88613,              0.0010315,              0.0010315,              0.0010315
